ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,Floor_Ratio,School_Density_Score,Infra_Score,Amenity_Score,RERA_Ready,Future_Price_5Y,Good_Investment,State_enc,City_enc,Locality_enc,Property_Type_enc,Furnished_Status_enc,Facing_enc,Owner_Type_enc,Availability_Status_enc,Security_enc,Amenities_enc
974,Delhi,Rohini,Powai,Apartment,3,1270,123.51,9725.2,2005,Fully Furnished,3.0,4,19,0.0,5,2,1,Gated,Pool,East,Individual,Available,0.6,40.0,2.3,3,1,201.64,1,0,18,10,0,0,0,2,0,1,4
975,West Bengal,Howrah,Indiranagar,Villa,1,309,25.54,8265.37,1995,Unfurnished,12.0,16,29,3.0,1,4,0,Gated,All,North-East,Agent,Under Construction,0.7058823529411765,38.0,2.8,5,0,42.65,0,7,5,6,4,2,2,0,2,1,0
976,Rajasthan,Jaipur,Kondapur,Penthouse,3,1192,136.34,11437.92,2013,Semi-Furnished,22.0,31,11,2.0,5,1,0,Guard,Gym,North-East,Individual,Under Construction,0.6875,60.0,2.5,2,0,224.61,0,4,8,8,2,1,2,2,2,2,2
977,West Bengal,Siliguri,Whitefield,Apartment,2,969,66.22,6833.85,2003,Fully Furnished,7.0,8,21,3.0,3,6,3,CCTV,All,North-East,Agent,Available,0.7777777777777778,54.0,4.2,5,1,117.75,1,7,19,14,0,0,2,0,0,0,0
978,Gujarat,Surat,Indiranagar,Apartment,4,1772,110.91,6259.03,1999,Unfurnished,15.0,19,25,9.0,7,9,0,Gated,Clubhouse,North,Agent,Available,0.75,146.0,8.4,2,1,236.99,1,1,20,6,0,2,1,0,0,1,1
979,Delhi,New Delhi,Gachibowli,Apartment,3,1375,207.39,15082.91,2013,Semi-Furnished,13.0,18,11,4.0,4,5,3,Guard,Gym+Pool,South-West,Builder,Available,0.6842105263157895,72.0,4.4,4,1,372.07,1,0,16,3,0,1,4,1,0,2,3
980,Karnataka,Mysore,Banjara Hills,Apartment,2,572,29.54,5164.34,2021,Fully Furnished,16.0,18,3,6.0,0,1,1,Guard,All,West,Individual,Available,0.8421052631578947,60.0,2.1999999999999997,5,1,48.01,1,2,14,1,0,0,5,2,0,2,0
981,Delhi,Rohini,Gomti Nagar,Apartment,3,1428,158.01,11065.13,2013,Fully Furnished,5.0,10,11,8.0,1,3,2,CCTV,Pool,North-East,Individual,Available,0.45454545454545453,88.0,3.9,3,1,277.23,1,0,18,4,0,0,2,2,0,0,4
982,Tamil Nadu,Chennai,Powai,Apartment,5,2340,184.25,7873.93,2017,Unfurnished,15.0,18,7,4.0,4,3,1,CCTV,All,West,Builder,Available,0.7894736842105263,72.0,3.6000000000000005,5,1,318.95,1,5,2,10,0,2,5,1,0,0,0
983,Delhi,New Delhi,Gachibowli,Apartment,2,835,77.49,9280.24,2015,Unfurnished,21.0,29,9,1.0,3,2,3,CCTV,All,South,Builder,Available,0.7,34.0,2.0,5,1,124.8,1,0,16,3,0,2,3,1,0,0,0
984,Telangana,Hyderabad,Indiranagar,Apartment,3,1244,141.75,11394.69,2011,Semi-Furnished,1.0,5,13,9.0,7,6,0,,All,South,Agent,Available,0.16666666666666666,146.0,7.199999999999999,5,1,287.6,1,6,7,6,0,1,3,0,0,3,0
985,Gujarat,Surat,Koramangala,House,4,1843,146.83,7966.9,2011,Semi-Furnished,6.0,12,13,4.0,5,3,0,CCTV,Clubhouse,South,Agent,Sold,0.46153846153846156,80.0,3.9000000000000004,2,0,257.61,0,1,20,9,1,1,3,0,1,0,1
986,Maharashtra,Nagpur,Powai,House,4,1919,67.88,3537.26,1993,Unfurnished,1.0,6,31,4.0,6,2,2,Guard,All,South-West,Individual,Sold,0.14285714285714285,88.0,3.8,5,0,118.56,1,3,15,10,1,2,4,2,1,2,0
987,Maharashtra,Pune,Satellite,Studio,2,943,125.24,13281.02,1991,Semi-Furnished,7.0,15,33,5.0,0,3,1,,All,South-West,Individual,Available,0.4375,50.0,2.7,5,1,208.2,0,3,17,12,3,1,4,2,0,3,0
988,Karnataka,Hubli,Satellite,Apartment,4,1804,181.13,10040.47,2005,Unfurnished,3.0,10,19,1.0,5,2,3,CCTV,All,East,Agent,Available,0.2727272727272727,50.0,2.6,5,1,299.75,1,2,6,12,0,2,0,0,0,0,0
989,Maharashtra,Nagpur,Jubilee Hills,Apartment,3,1479,176.96,11964.84,2014,Fully Furnished,15.0,17,10,0.0,7,1,0,CCTV,Gym+Pool,North-East,Individual,Sold,0.8333333333333334,56.0,2.5,4,0,291.53,0,3,15,7,0,0,2,2,1,0,3
990,Delhi,New Delhi,Koramangala,House,5,2111,240.17,11377.07,1991,Unfurnished,12.0,4,33,5.0,6,7,3,,Pool,West,Individual,Available,2.4,98.0,6.1000000000000005,3,1,464.46,1,0,16,9,1,2,5,2,0,3,4
991,Tamil Nadu,Chennai,HSR Layout,Villa,3,1478,100.95,6830.18,1994,Fully Furnished,0.0,5,30,4.0,4,2,0,Guard,All,South,Agent,Available,0.0,72.0,3.2,5,1,171.64,1,5,2,5,4,0,3,0,0,2,0
992,West Bengal,Howrah,HSR Layout,Apartment,3,1322,95.61,7232.22,2016,Unfurnished,19.0,22,8,6.0,3,8,2,CCTV,Pool,North-East,Builder,Available,0.8260869565217391,84.0,5.9,3,1,183.28,1,7,5,5,0,2,2,1,0,0,4
993,Tamil Nadu,Madurai,Jubilee Hills,House,3,1376,102.77,7468.75,2009,Semi-Furnished,19.0,24,15,0.0,6,9,3,,Gym+Pool,North,Builder,Available,0.76,48.0,5.4,4,1,192.72,1,5,12,7,1,1,1,1,0,3,3
994,West Bengal,Siliguri,Whitefield,Villa,3,1274,122.33,9602.04,2015,Fully Furnished,1.0,8,9,9.0,6,3,0,Guard,Pool,North-East,Builder,Available,0.1111111111111111,138.0,5.699999999999999,3,1,232.45,1,7,19,14,4,0,2,1,0,2,4
995,Rajasthan,Udaipur,Electronic City,Studio,2,695,77.14,11099.28,2004,Semi-Furnished,12.0,13,20,9.0,7,9,0,CCTV,Pool,South-West,Agent,Available,0.8571428571428571,146.0,8.4,3,1,164.83,1,4,21,2,3,1,4,0,0,0,4
996,Telangana,Warangal,Indiranagar,Villa,3,1318,79.98,6068.29,1995,Semi-Furnished,12.0,19,29,9.0,7,9,1,Gated,Clubhouse,West,Individual,Available,0.6,146.0,8.4,2,1,170.9,1,6,23,6,4,1,5,2,0,1,1
997,Karnataka,Bangalore,HSR Layout,Apartment,4,1520,123.58,8130.26,2002,Semi-Furnished,8.0,14,22,6.0,7,4,3,CCTV,Gym+Pool,North,Individual,Available,0.5333333333333333,116.0,5.5,4,1,232.77,1,2,1,5,0,1,1,2,0,0,3
998,Gujarat,Surat,Indiranagar,Apartment,3,1404,86.4,6153.85,1997,Fully Furnished,9.0,18,27,9.0,2,9,1,Gated,All,West,Builder,Sold,0.47368421052631576,106.0,6.8999999999999995,5,0,173.03,1,1,20,6,0,0,5,1,1,1,0
999,Maharashtra,Nagpur,Koramangala,Apartment,3,1291,58.49,4530.6,2015,Fully Furnished,7.0,10,9,2.0,3,9,0,,Gym+Pool,North,Individual,Sold,0.6363636363636364,44.0,5.1,4,0,108.24,1,3,15,9,0,0,1,2,1,3,3
1000,Karnataka,Hubli,Satellite,Apartment,3,1443,170.78,11835.07,2012,Unfurnished,4.0,9,12,7.0,5,1,0,CCTV,Clubhouse,South-West,Individual,Sold,0.4,110.0,4.0,2,0,300.97,0,2,6,12,0,2,4,2,1,0,1
1001,Karnataka,Hubli,Banjara Hills,House,5,2008,211.37,10526.39,1998,Semi-Furnished,19.0,23,26,5.0,3,5,2,,All,North,Individual,Available,0.7916666666666666,74.0,4.4,5,1,379.21,1,2,6,1,1,1,1,2,0,3,0
1002,Gujarat,Surat,Whitefield,Apartment,4,1957,121.3,6198.26,2017,Unfurnished,21.0,26,7,9.0,0,5,1,,Clubhouse,South-West,Individual,Available,0.7777777777777778,90.0,4.699999999999999,2,1,220.54,1,1,20,14,0,2,4,2,0,3,1
1003,Maharashtra,Nagpur,Andheri,Apartment,4,1825,92.9,5090.41,2011,Fully Furnished,2.0,7,13,2.0,7,5,1,Gated,All,South,Builder,Sold,0.25,76.0,4.7,5,0,168.9,1,3,15,0,0,0,3,1,1,1,0
1004,Gujarat,Surat,Electronic City,Apartment,3,1459,72.96,5000.69,2019,Unfurnished,7.0,10,5,4.0,6,5,1,Guard,All,West,Agent,Sold,0.6363636363636364,88.0,5.0,5,0,134.42,1,1,20,2,0,2,5,0,1,2,0
1005,Tamil Nadu,Chennai,Gomti Nagar,Apartment,2,959,59.98,6254.43,2022,Semi-Furnished,10.0,19,2,1.0,6,3,1,Gated,Clubhouse,West,Individual,Available,0.5,58.0,3.3,2,1,102.44,1,5,2,4,0,1,5,2,0,1,1
1006,Rajasthan,Jodhpur,Electronic City,Apartment,2,953,66.99,7029.38,2012,Semi-Furnished,6.0,9,12,0.0,7,5,3,,Gym+Pool,East,Builder,Available,0.6,56.0,4.1,4,1,118.59,1,4,9,2,0,1,0,1,0,3,3
1007,Karnataka,Bangalore,HSR Layout,Studio,4,1771,119.54,6749.86,2010,Fully Furnished,21.0,30,14,1.0,2,9,1,,Pool,West,Individual,Under Construction,0.6774193548387096,26.0,4.5,3,0,215.41,1,2,1,5,3,0,5,2,2,3,4
1008,West Bengal,Kolkata,Jubilee Hills,Apartment,1,493,43.28,8778.9,2013,Unfurnished,3.0,5,11,0.0,6,2,0,Gated,All,North-East,Individual,Available,0.5,48.0,2.5999999999999996,5,1,71.62,0,7,11,7,0,2,2,2,0,1,0
1009,West Bengal,Kolkata,Andheri,Studio,3,1079,115.12,10669.14,1996,Semi-Furnished,16.0,17,28,1.0,5,2,0,Gated,All,South,Individual,Available,0.8888888888888888,50.0,2.6,5,1,190.51,1,7,11,0,3,1,3,2,0,1,0
1010,Delhi,Rohini,Electronic City,Studio,2,1050,70.86,6748.57,2020,Semi-Furnished,0.0,5,4,8.0,4,2,0,Guard,Pool,South,Builder,Available,0.0,112.0,4.4,3,1,127.13,1,0,18,2,3,1,3,1,0,2,4
1011,Delhi,Dwarka,Whitefield,Apartment,3,1225,107.1,8742.86,2022,Unfurnished,20.0,26,2,7.0,3,5,3,CCTV,All,South,Individual,Under Construction,0.7407407407407407,94.0,5.0,5,0,197.32,1,0,4,14,0,2,3,2,2,0,0
1012,Delhi,Rohini,Kondapur,Penthouse,2,737,38.28,5194.03,2006,Semi-Furnished,5.0,14,18,9.0,1,2,2,Guard,Gym+Pool,South,Builder,Sold,0.3333333333333333,98.0,3.8,4,0,66.86,1,0,18,8,2,1,3,1,1,2,3
1013,West Bengal,Kolkata,Kondapur,House,2,1023,81.14,7931.57,1998,Semi-Furnished,13.0,16,26,0.0,2,1,3,,All,North-East,Builder,Under Construction,0.7647058823529411,16.0,1.0,5,0,124.84,0,7,11,8,1,1,2,1,2,3,0
1014,West Bengal,Kolkata,HSR Layout,Studio,3,1203,136.73,11365.75,2009,Fully Furnished,12.0,18,15,4.0,7,6,3,Guard,Gym+Pool,East,Agent,Available,0.631578947368421,96.0,5.700000000000001,4,1,259.82,1,7,11,5,3,0,0,0,0,2,3
1015,Telangana,Karimnagar,HSR Layout,Studio,3,1227,113.23,9228.2,1992,Semi-Furnished,7.0,12,32,6.0,2,8,0,Guard,All,East,Agent,Under Construction,0.5384615384615384,76.0,5.6,5,0,214.22,1,6,10,5,3,1,0,0,2,2,0
1016,Karnataka,Mysore,Electronic City,Apartment,4,1921,161.66,8415.41,1995,Unfurnished,11.0,14,29,5.0,2,4,0,,Clubhouse,South,Builder,Sold,0.7333333333333333,66.0,3.7,2,0,281.1,0,2,14,2,0,2,3,1,1,3,1
1017,Delhi,Rohini,Satellite,Apartment,2,658,28.46,4325.23,2018,Semi-Furnished,2.0,7,6,8.0,7,7,3,Gated,All,East,Agent,Available,0.25,136.0,7.300000000000001,5,1,57.99,1,0,18,12,0,1,0,0,0,1,0
1018,Delhi,Rohini,Whitefield,Penthouse,3,1212,49.59,4091.58,2022,Semi-Furnished,12.0,25,2,1.0,6,3,2,CCTV,All,South-West,Agent,Under Construction,0.46153846153846156,58.0,3.3,5,0,84.7,1,0,18,14,2,1,4,0,2,0,0
1019,Rajasthan,Jaipur,Thane,House,3,1660,120.06,7232.53,1995,Semi-Furnished,13.0,16,29,9.0,6,4,0,CCTV,All,East,Individual,Available,0.7647058823529411,138.0,6.1,5,1,232.18,1,4,8,13,1,1,0,2,0,0,0
1020,Delhi,Rohini,Satellite,Apartment,2,1028,70.49,6857.0,2019,Semi-Furnished,19.0,28,5,6.0,4,2,0,Guard,All,North,Individual,Under Construction,0.6551724137931034,92.0,3.8,5,0,123.12,1,0,18,12,0,1,1,2,2,2,0
1021,Rajasthan,Udaipur,Electronic City,Villa,3,1419,49.7,3502.47,2000,Fully Furnished,9.0,15,24,0.0,5,2,3,,All,South-West,Agent,Available,0.5625,40.0,2.3,5,1,81.14,1,4,21,2,4,0,4,0,0,3,0
1022,Maharashtra,Pune,Electronic City,House,2,1072,154.82,14442.16,1996,Semi-Furnished,24.0,30,28,6.0,1,5,1,Gated,All,South,Agent,Available,0.7741935483870968,68.0,4.1,5,1,274.07,0,3,17,2,1,1,3,0,0,1,0
1023,Rajasthan,Jaipur,Salt Lake,Apartment,4,1679,151.83,9042.88,2008,Fully Furnished,24.0,29,16,9.0,0,7,2,Guard,Gym,South-West,Agent,Available,0.8,90.0,5.5,2,1,285.98,1,4,8,11,0,0,4,0,0,2,2
1024,Maharashtra,Nagpur,Thane,Apartment,3,1641,181.39,11053.63,2013,Semi-Furnished,0.0,1,11,8.0,3,4,2,,Pool,West,Individual,Under Construction,0.0,104.0,4.9,3,0,332.72,1,3,15,13,0,1,5,2,2,3,4
1025,Tamil Nadu,Chennai,Kondapur,House,2,838,74.97,8946.3,2006,Semi-Furnished,5.0,9,18,3.0,2,9,1,,All,South,Individual,Available,0.5,46.0,5.1,5,1,138.74,1,5,2,8,1,1,3,2,0,3,0
1026,Maharashtra,Mumbai,Banjara Hills,House,4,1655,277.76,16783.08,2017,Fully Furnished,20.0,26,7,9.0,0,1,2,Gated,Gym,West,Individual,Available,0.7407407407407407,90.0,3.0999999999999996,2,1,470.15,0,3,13,1,1,0,5,2,0,1,2
1027,Rajasthan,Jaipur,Kondapur,Villa,3,1589,78.62,4947.77,1993,Fully Furnished,10.0,19,31,3.0,2,3,1,,Pool,East,Builder,Available,0.5,46.0,2.7,3,1,130.7,1,4,8,8,4,0,0,1,0,3,4
1028,Tamil Nadu,Coimbatore,Banjara Hills,House,3,1566,145.35,9281.61,2006,Semi-Furnished,12.0,18,18,6.0,5,2,1,,Gym+Pool,South-West,Agent,Under Construction,0.631578947368421,100.0,4.1,4,0,257.3,0,5,3,1,1,1,4,0,2,3,3
1029,Rajasthan,Jodhpur,Whitefield,Apartment,2,997,81.05,8129.39,2006,Unfurnished,1.0,3,18,9.0,3,3,3,CCTV,Gym,South-West,Builder,Available,0.25,114.0,4.8,2,1,148.01,0,4,9,14,0,2,4,1,0,0,2
1030,Telangana,Warangal,Powai,Apartment,2,643,54.03,8402.8,2008,Fully Furnished,0.0,6,16,9.0,1,8,1,Guard,Gym,East,Builder,Sold,0.0,98.0,6.2,2,0,104.95,0,6,23,10,0,0,0,1,1,2,2
1031,Karnataka,Hubli,Satellite,Apartment,3,1476,96.4,6531.17,2012,Fully Furnished,4.0,10,12,5.0,5,9,3,,All,South-West,Individual,Under Construction,0.36363636363636365,90.0,6.6,5,0,190.55,1,2,6,12,0,0,4,2,2,3,0
1032,Telangana,Karimnagar,Gomti Nagar,Penthouse,4,1870,144.99,7753.48,2002,Unfurnished,9.0,11,22,1.0,1,7,2,Guard,Pool,West,Agent,Available,0.75,18.0,3.4,3,1,248.75,1,6,10,4,2,2,5,0,0,2,4
1033,West Bengal,Howrah,Indiranagar,Penthouse,4,1708,113.9,6668.62,1999,Unfurnished,22.0,29,25,7.0,4,2,3,,All,East,Builder,Available,0.7333333333333333,102.0,4.1000000000000005,5,1,201.63,1,7,5,6,2,2,0,1,0,3,0
1034,Telangana,Hyderabad,Gomti Nagar,House,2,1011,114.63,11338.28,1990,Semi-Furnished,20.0,22,34,2.0,1,4,2,Guard,All,South,Agent,Sold,0.8695652173913043,28.0,2.5,5,0,188.85,1,6,7,4,1,1,3,0,1,2,0
1035,Tamil Nadu,Coimbatore,Jubilee Hills,Apartment,2,724,29.87,4125.69,2007,Fully Furnished,13.0,19,17,8.0,5,3,0,CCTV,All,West,Individual,Sold,0.65,120.0,5.1,5,0,55.28,1,5,3,7,0,0,5,2,1,0,0
1036,West Bengal,Howrah,Thane,Apartment,2,597,24.79,4152.43,2007,Semi-Furnished,8.0,14,17,1.0,0,1,0,,Gym,South-West,Agent,Sold,0.5333333333333333,10.0,0.7,2,0,37.62,0,7,5,13,0,1,4,0,1,3,2
1037,Tamil Nadu,Madurai,Jubilee Hills,Apartment,3,1441,96.11,6669.67,1998,Semi-Furnished,8.0,9,26,2.0,0,6,3,Gated,Gym+Pool,East,Agent,Available,0.8,20.0,3.0000000000000004,4,1,161.95,1,5,12,7,0,1,0,0,0,1,3
1038,Delhi,Dwarka,Banjara Hills,Villa,1,492,41.78,8491.87,2005,Semi-Furnished,9.0,13,19,3.0,1,4,3,Guard,Gym+Pool,South-West,Builder,Available,0.6428571428571429,38.0,2.8,4,1,69.77,0,0,4,1,4,1,4,1,0,2,3
1039,Telangana,Karimnagar,Indiranagar,Apartment,3,1322,55.38,4189.11,2002,Fully Furnished,15.0,23,22,7.0,5,1,1,Gated,Gym,North,Individual,Under Construction,0.625,110.0,4.0,2,0,97.6,1,6,10,6,0,0,1,2,2,1,2
1040,Karnataka,Bangalore,Gachibowli,Penthouse,2,803,112.73,14038.61,1995,Semi-Furnished,6.0,15,29,5.0,4,2,1,Guard,All,North,Builder,Under Construction,0.375,82.0,3.5,5,0,194.27,0,2,1,3,2,1,1,1,2,2,0
1041,Tamil Nadu,Madurai,Satellite,Apartment,3,1389,159.15,11457.88,2017,Semi-Furnished,24.0,25,7,6.0,6,4,0,Guard,All,East,Individual,Available,0.9230769230769231,108.0,5.199999999999999,5,1,295.83,1,5,12,12,0,1,0,2,0,2,0
1042,Karnataka,Mysore,Satellite,Apartment,3,1551,123.21,7943.91,2020,Semi-Furnished,21.0,22,4,3.0,3,8,2,Gated,Clubhouse,South-West,Agent,Available,0.9130434782608695,54.0,5.0,2,1,227.01,1,2,14,12,0,1,4,0,0,1,1
1043,Rajasthan,Jaipur,Banjara Hills,Studio,2,1057,44.19,4180.7,1996,Semi-Furnished,11.0,15,28,7.0,7,2,3,CCTV,Pool,East,Agent,Under Construction,0.6875,126.0,5.0,3,0,81.42,1,4,8,1,3,1,0,0,2,0,4
1044,West Bengal,Kolkata,Electronic City,Villa,3,1337,158.06,11821.99,2013,Unfurnished,2.0,8,11,1.0,2,1,0,CCTV,Clubhouse,South,Individual,Available,0.2222222222222222,26.0,1.2999999999999998,2,1,246.56,0,7,11,2,4,2,3,2,0,0,1
1045,Karnataka,Bangalore,Banjara Hills,Villa,3,1334,140.75,10550.97,2004,Semi-Furnished,13.0,22,20,4.0,6,7,3,,Clubhouse,West,Agent,Available,0.5652173913043478,88.0,5.8,2,1,268.63,1,2,1,1,4,1,5,0,0,3,1
1046,Rajasthan,Jodhpur,Gachibowli,Apartment,3,1297,122.36,9434.08,2004,Fully Furnished,6.0,9,20,9.0,6,2,3,Guard,Clubhouse,West,Individual,Under Construction,0.6,138.0,5.3,2,0,228.45,0,4,9,3,0,0,5,2,2,2,1
1047,Telangana,Karimnagar,Gomti Nagar,House,5,2318,129.25,5575.93,2003,Unfurnished,18.0,22,21,9.0,1,9,3,Gated,All,West,Individual,Available,0.782608695652174,98.0,6.6,5,1,255.48,1,6,10,4,1,2,5,2,0,1,0
1048,Rajasthan,Jaipur,Thane,Apartment,3,1197,97.69,8161.24,2010,Unfurnished,16.0,24,14,9.0,6,4,1,CCTV,Gym+Pool,East,Builder,Sold,0.64,138.0,6.1,4,0,188.92,1,4,8,13,0,2,0,1,1,0,3
1049,Delhi,Rohini,Electronic City,Apartment,5,2305,236.82,10274.19,2022,Fully Furnished,6.0,10,2,6.0,7,6,3,Gated,Pool,West,Individual,Under Construction,0.5454545454545454,116.0,6.300000000000001,3,0,462.01,1,0,18,2,0,0,5,2,2,1,4
1050,West Bengal,Howrah,Gomti Nagar,Apartment,3,1377,141.94,10307.92,1994,Fully Furnished,4.0,12,30,9.0,6,9,3,,All,North,Agent,Available,0.3076923076923077,138.0,8.1,5,1,299.41,1,7,5,4,0,0,1,0,0,3,0
1051,Tamil Nadu,Chennai,Electronic City,Villa,2,985,62.59,6354.31,2022,Semi-Furnished,0.0,6,2,8.0,7,2,0,,Gym,South-West,Individual,Available,0.0,136.0,5.300000000000001,2,1,116.86,1,5,2,2,4,1,4,2,0,3,2
1052,Karnataka,Bangalore,Koramangala,Apartment,5,2146,232.96,10855.55,1999,Semi-Furnished,24.0,33,25,5.0,3,2,2,Gated,Gym+Pool,North,Agent,Under Construction,0.7058823529411765,74.0,3.1999999999999997,4,0,396.1,1,2,1,9,0,1,1,0,2,1,3
1053,Delhi,New Delhi,Indiranagar,Apartment,3,1337,161.98,12115.18,2002,Fully Furnished,15.0,19,22,8.0,3,1,3,,Clubhouse,North,Individual,Under Construction,0.75,104.0,3.6999999999999997,2,0,281.66,0,0,16,6,0,0,1,2,2,3,1
1054,Maharashtra,Pune,Banjara Hills,House,3,1476,152.48,10330.62,2018,Fully Furnished,1.0,2,6,8.0,7,4,2,CCTV,All,East,Individual,Available,0.3333333333333333,136.0,6.1,5,1,294.88,1,3,17,1,1,0,0,2,0,0,0
1055,Karnataka,Mysore,Andheri,Apartment,2,1158,65.23,5632.99,2019,Fully Furnished,2.0,5,5,7.0,7,6,3,Guard,Clubhouse,South-West,Builder,Available,0.3333333333333333,126.0,6.6,2,1,128.93,1,2,14,0,0,0,4,1,0,2,1
1056,Delhi,Rohini,Kondapur,Apartment,1,514,34.35,6682.88,2022,Fully Furnished,19.0,25,2,5.0,0,5,0,CCTV,Gym+Pool,South-West,Agent,Under Construction,0.7307692307692307,50.0,3.5,4,0,59.2,1,0,18,8,0,0,4,0,2,0,3
1057,West Bengal,Siliguri,Salt Lake,Apartment,1,300,20.16,6720.0,2016,Unfurnished,7.0,13,8,6.0,0,5,3,CCTV,Pool,South,Agent,Sold,0.5,60.0,3.8,3,0,35.21,1,7,19,11,0,2,3,0,1,0,4
1058,Gujarat,Vadodara,Andheri,House,3,1447,103.94,7183.14,1996,Semi-Furnished,5.0,11,28,1.0,2,3,0,CCTV,All,North,Agent,Sold,0.4166666666666667,26.0,2.1,5,0,168.16,1,1,22,0,1,1,1,0,1,0,0
1059,Delhi,Rohini,Gomti Nagar,Apartment,5,2105,121.65,5779.1,2013,Unfurnished,20.0,21,11,3.0,6,5,1,Gated,All,South-West,Individual,Available,0.9090909090909091,78.0,4.699999999999999,5,1,221.17,1,0,18,4,0,2,4,2,0,1,0
1060,Karnataka,Bangalore,Indiranagar,Apartment,3,1257,198.13,15762.13,1990,Semi-Furnished,4.0,9,34,0.0,3,1,0,Guard,Clubhouse,North,Builder,Available,0.4,24.0,1.2999999999999998,2,1,309.07,0,2,1,6,0,1,1,1,0,2,1
1061,Karnataka,Mysore,Kondapur,Penthouse,3,1311,105.76,8067.12,2019,Fully Furnished,1.0,9,5,5.0,2,7,1,,All,South,Individual,Under Construction,0.1,66.0,4.9,5,0,194.0,1,2,14,8,2,0,3,2,2,3,0
1062,Tamil Nadu,Chennai,Kondapur,Apartment,1,438,22.37,5107.31,1999,Unfurnished,16.0,25,25,6.0,1,3,1,Guard,Pool,North-East,Builder,Sold,0.6153846153846154,68.0,3.3,3,0,38.21,1,5,2,8,0,2,2,1,1,2,4
1063,Gujarat,Surat,Gachibowli,Apartment,3,1226,65.64,5354.0,2015,Fully Furnished,10.0,12,9,0.0,6,4,3,Guard,Gym,East,Builder,Under Construction,0.7692307692307693,48.0,3.4,2,0,112.61,1,1,20,3,0,0,0,1,2,2,2
1064,Gujarat,Vadodara,Jubilee Hills,Apartment,3,1445,154.11,10665.05,2022,Fully Furnished,9.0,11,2,6.0,6,7,0,,All,North,Individual,Available,0.75,108.0,6.3999999999999995,5,1,301.97,1,1,22,7,0,0,1,2,0,3,0
1065,Rajasthan,Jodhpur,Whitefield,Villa,3,1465,119.4,8150.17,1991,Semi-Furnished,13.0,15,33,1.0,1,4,0,Gated,All,North-East,Agent,Under Construction,0.8125,18.0,2.2,5,0,194.05,0,4,9,14,4,1,2,0,2,1,0
1066,Telangana,Hyderabad,Banjara Hills,Apartment,3,1208,186.68,15453.64,2019,Semi-Furnished,10.0,13,5,5.0,7,6,0,Guard,Pool,North-East,Builder,Under Construction,0.7142857142857143,106.0,6.0,3,0,359.44,1,6,7,1,0,1,2,1,2,2,4
1067,Delhi,New Delhi,Gachibowli,Villa,3,1417,87.67,6187.01,1994,Unfurnished,1.0,9,30,7.0,6,6,0,,All,East,Individual,Under Construction,0.1,118.0,6.3,5,0,171.03,1,0,16,3,4,2,0,2,2,3,0
1068,West Bengal,Siliguri,Gomti Nagar,House,2,780,43.6,5589.74,2014,Unfurnished,13.0,22,10,4.0,2,6,0,,Gym+Pool,South,Builder,Under Construction,0.5652173913043478,56.0,4.2,4,0,77.53,1,7,19,4,1,2,3,1,2,3,3
1069,Maharashtra,Nagpur,Koramangala,Apartment,3,1375,100.75,7327.27,2006,Semi-Furnished,12.0,18,18,9.0,4,1,0,Gated,Clubhouse,North-East,Builder,Available,0.631578947368421,122.0,4.3,2,1,179.95,1,3,15,9,0,1,2,1,0,1,1
1070,Tamil Nadu,Chennai,Banjara Hills,Apartment,1,300,31.36,10453.33,2015,Semi-Furnished,0.0,4,9,6.0,5,2,1,,Gym+Pool,South-West,Builder,Sold,0.0,100.0,4.1,4,0,55.51,0,5,2,1,0,1,4,1,1,3,3
1071,Delhi,Rohini,Gomti Nagar,Apartment,3,1414,75.71,5354.31,1991,Fully Furnished,6.0,7,33,2.0,3,9,2,,All,North-East,Builder,Available,0.75,44.0,5.1,5,1,140.11,1,0,18,4,0,0,2,1,0,3,0
1072,Maharashtra,Pune,Koramangala,Villa,2,811,116.24,14332.92,2012,Unfurnished,17.0,19,12,2.0,7,9,0,,All,North,Individual,Available,0.85,76.0,6.300000000000001,5,1,226.77,1,3,17,9,4,2,1,2,0,3,0
1073,Tamil Nadu,Coimbatore,Andheri,Apartment,1,458,31.48,6873.36,2021,Fully Furnished,13.0,17,3,1.0,1,2,3,CCTV,Gym,North,Individual,Available,0.7222222222222222,18.0,1.4000000000000001,2,1,49.33,1,5,3,0,0,0,1,2,0,0,2
1074,Telangana,Hyderabad,Banjara Hills,House,3,1474,149.8,10162.82,2016,Semi-Furnished,10.0,14,8,5.0,7,3,3,Gated,Pool,North,Builder,Sold,0.6666666666666666,106.0,4.800000000000001,3,0,273.56,1,6,7,1,1,1,1,1,1,1,4
1075,West Bengal,Siliguri,Gomti Nagar,Apartment,1,451,31.79,7048.78,1997,Unfurnished,9.0,10,27,4.0,0,5,0,,Gym,South,Individual,Available,0.8181818181818182,40.0,3.2,2,1,54.05,1,7,19,4,0,2,3,2,0,3,2
1076,Delhi,Rohini,Jubilee Hills,Apartment,5,2218,139.02,6267.81,2004,Unfurnished,12.0,13,20,9.0,7,9,2,Gated,All,East,Individual,Under Construction,0.8571428571428571,146.0,8.4,5,0,297.06,1,0,18,7,0,2,0,2,2,1,0
